OrderID,OrderDate,CustomerName,Age,City,Product,Category,Quantity,UnitPrice,Discount,TotalSales,PaymentMode,OrderStatus,Order_Date,Total_Sales
493,2025-06-25,Najrin,34.0,Delhi,Keyboard,Accessories,6,31110.0,5,177327.0,Card,Cancelled,2025-06-25,177327.0
494,2025-12-19,Riya,54.0,Jaipur,Keyboard,Accessories,4,25038.0,15,85129.2,Cash,Processing,2025-12-19,85129.2
495,2025-01-11,Ayesha,31.0,Chennai,Printer,Office,4,31095.0,5,118161.0,UPI,Cancelled,2025-01-11,118161.0
497,2025-11-27,Aarav,31.0,Delhi,Phone,Electronics,4,14930.0,15,50762.0,Card,Delivered,2025-11-27,50762.0
501,2025-07-21,Zoya,55.0,Chennai,Keyboard,Accessories,3,37182.0,5,105968.7,Card,Delivered,2025-07-21,105968.7
502,2025-11-23,Najrin,53.0,Delhi,Keyboard,Accessories,1,6303.0,15,5357.55,UPI,Processing,2025-11-23,5357.55
504,2025-03-14,Rehan,30.0,Bhopal,Phone,Electronics,4,52387.0,10,188593.2,Card,Cancelled,2025-03-14,188593.2
505,2025-09-01,Ayesha,21.0,Jaipur,Phone,Electronics,7,58833.0,0,411831.0,UPI,Delivered,2025-09-01,411831.0
506,2025-03-09,Rehan,39.0,Bhopal,Keyboard,Accessories,1,41205.0,15,35024.25,Cash,Delivered,2025-03-09,35024.25
507,2025-09-21,Ayesha,23.0,Delhi,Laptop,Electronics,1,18795.0,15,15975.75,Card,Delivered,2025-09-21,15975.75
508,2025-10-26,Zoya,52.0,Pune,Laptop,Electronics,5,46699.0,10,210145.5,Cash,Cancelled,2025-10-26,210145.5
509,2025-01-13,Riya,44.0,Mumbai,Printer,Office,1,20714.0,5,19678.3,Cash,Cancelled,2025-01-13,19678.3
510,2025-03-23,Diya,59.0,Pune,Keyboard,Accessories,1,10803.0,10,9722.7,Card,Cancelled,2025-03-23,9722.7
511,2025-03-30,Najrin,57.0,Mumbai,Laptop,Electronics,7,52740.0,0,369180.0,Cash,Delivered,2025-03-30,369180.0
512,2025-12-20,Najrin,50.0,Chennai,Keyboard,Accessories,8,33933.0,0,271464.0,Cash,Cancelled,2025-12-20,271464.0
513,2025-06-30,Diya,54.0,Bhopal,Phone,Electronics,3,30224.0,10,81604.8,Cash,Processing,2025-06-30,81604.8
514,2025-03-31,Diya,25.0,Mumbai,Printer,Office,6,12346.0,5,70372.2,Cash,Processing,2025-03-31,70372.2
515,2025-06-02,Aarav,30.0,Chennai,Keyboard,Accessories,2,17463.0,0,34926.0,Cash,Cancelled,2025-06-02,34926.0
516,2025-04-23,Zoya,47.0,Bhopal,Laptop,Electronics,4,51855.0,0,207420.0,Cash,Processing,2025-04-23,207420.0
517,2025-10-24,Aarav,30.0,Bhopal,Laptop,Electronics,2,37450.0,5,71155.0,UPI,Cancelled,2025-10-24,71155.0
518,2025-09-28,Ayesha,18.0,Jaipur,Keyboard,Accessories,3,40437.0,15,103114.35,UPI,Cancelled,2025-09-28,103114.35
519,2025-12-06,Diya,50.0,Bhopal,Laptop,Electronics,7,20793.0,15,123718.35,Cash,Processing,2025-12-06,123718.35
520,2025-01-18,Diya,27.0,Pune,Laptop,Electronics,8,2975.0,10,21420.0,Cash,Cancelled,2025-01-18,21420.0
521,2025-05-19,Kabir,37.0,Delhi,Keyboard,Accessories,3,47484.0,0,142452.0,Card,Cancelled,2025-05-19,142452.0
522,2025-08-07,Rehan,28.0,Mumbai,Phone,Electronics,3,17906.0,5,51032.1,Card,Cancelled,2025-08-07,51032.1
524,2025-08-25,Zoya,47.0,Pune,Keyboard,Accessories,7,6406.0,10,40357.8,UPI,Processing,2025-08-25,40357.8
525,2025-01-16,Ayesha,20.0,Bhopal,Printer,Office,3,35266.0,5,100508.1,Cash,Delivered,2025-01-16,100508.1
526,2025-06-28,Diya,45.0,Bhopal,Phone,Electronics,4,14737.0,0,58948.0,UPI,Processing,2025-06-28,58948.0
527,2025-02-10,Riya,44.0,Chennai,Laptop,Electronics,7,11845.0,0,82915.0,Cash,Cancelled,2025-02-10,82915.0
529,2025-08-10,Aarav,45.0,Pune,Phone,Electronics,5,59943.0,5,284729.25,UPI,Processing,2025-08-10,284729.25
530,2025-06-07,Rehan,57.0,Mumbai,Phone,Electronics,5,17386.0,10,78237.0,Cash,Cancelled,2025-06-07,78237.0
531,2025-03-20,Diya,19.0,Pune,Phone,Electronics,7,29994.0,10,188962.2,Cash,Delivered,2025-03-20,188962.2
532,2025-03-29,Riya,40.0,Delhi,Laptop,Electronics,5,24425.0,10,109912.5,Cash,Cancelled,2025-03-29,109912.5
533,2025-04-11,Kabir,38.0,Delhi,Keyboard,Accessories,6,6562.0,10,35434.8,UPI,Cancelled,2025-04-11,35434.8
535,2025-02-03,Najrin,51.0,Delhi,Keyboard,Accessories,3,44022.0,10,118859.4,Card,Processing,2025-02-03,118859.4
537,2025-02-21,Rehan,32.0,Mumbai,Printer,Office,8,36305.0,15,246874.0,Card,Processing,2025-02-21,246874.0
538,2025-08-19,Zoya,41.0,Jaipur,Keyboard,Accessories,3,48460.0,15,123573.0,Cash,Cancelled,2025-08-19,123573.0
540,2025-04-20,Kabir,23.0,Mumbai,Keyboard,Accessories,6,53213.0,15,271386.3,Card,Delivered,2025-04-20,271386.3
542,2025-10-21,Diya,44.0,Chennai,Printer,Office,4,13932.0,10,50155.2,Card,Delivered,2025-10-21,50155.2
543,2025-07-02,Diya,58.0,Bhopal,Printer,Office,3,35338.0,5,100713.3,Card,Processing,2025-07-02,100713.3
545,2025-10-12,Najrin,59.0,Jaipur,Laptop,Electronics,1,13874.0,5,13180.3,Card,Processing,2025-10-12,13180.3
547,2025-04-21,Zoya,34.0,Jaipur,Keyboard,Accessories,2,11237.0,15,19102.9,UPI,Delivered,2025-04-21,19102.9
548,2025-05-14,Aarav,40.0,Bhopal,Printer,Office,3,45639.0,5,130071.15,UPI,Delivered,2025-05-14,130071.15
549,2025-04-26,Aarav,33.0,Delhi,Keyboard,Accessories,1,29841.0,5,28348.95,Cash,Delivered,2025-04-26,28348.95
550,2025-03-01, Zoya ,54.0,Pune,Phone,Electronics,five,37979.0,5,72160.09999999999,Cash,Processing,2025-03-01,72160.09999999999
551,2025-09-02,Riya,41.0,Delhi,Printer,Office,6,36648.0,15,186904.8,Cash,Processing,2025-09-02,186904.8
552,2025-09-10,Riya,23.0,Bhopal,Keyboard,Accessories,2,7382.0,10,13287.6,Card,Cancelled,2025-09-10,13287.6
553,2025-07-19,Riya,44.0,Pune,Keyboard,Accessories,3,22225.0,0,66675.0,UPI,Cancelled,2025-07-19,66675.0
554,2025-07-08,Rehan,43.0,Mumbai,Laptop,Electronics,five,21046.0,15,53667.3,Card,Delivered,2025-07-08,53667.3
555,2025-11-04,Rehan,40.0,Chennai,Printer,Office,8,45016.0,15,306108.8,Card,Delivered,2025-11-04,306108.8
556,2025-03-27,Riya,20.0,Jaipur,Keyboard,Accessories,5,21140.0,0,105700.0,Card,Cancelled,2025-03-27,105700.0
558,2025-10-25,Aarav,37.0,Bhopal,Printer,Office,8,37299.0,0,298392.0,UPI,Cancelled,2025-10-25,298392.0
559,2025-09-29,Diya,39.0,Jaipur,Phone,Electronics,4,49811.0,5,189281.8,UPI,Delivered,2025-09-29,189281.8
560,2025-03-06,Rehan,24.0,Jaipur,Keyboard,Accessories,8,12907.0,15,87767.59999999999,Cash,Cancelled,2025-03-06,87767.59999999999
563,2025-03-06, Zoya ,55.0,Chennai,laptop,Electronics,7,1307.0,10,8234.1,UPI,Processing,2025-03-06,8234.1
565,2025-03-04,Aarav,22.0,Jaipur,Phone,Electronics,3,52875.0,5,150693.75,Card,Delivered,2025-03-04,150693.75
566,2025-01-24,Zoya,50.0,Jaipur,Phone,Electronics,3,52386.0,10,141442.2,UPI,Processing,2025-01-24,141442.2
567,2025-09-10,Rehan,50.0,Chennai,Printer,Office,2,1028.0,15,1747.6,Cash,Cancelled,2025-09-10,1747.6
569,2025-12-06, Diya ,22.0,Pune,Keyboard,Accessories,8,19415.0,15,132022.0,UPI,Cancelled,2025-12-06,132022.0
570,2025-01-01,Diya,34.0,Bhopal,Keyboard,Accessories,4,54179.0,15,184208.6,Card,Delivered,2025-01-01,184208.6
571,2025-11-08,Najrin,39.0,Chennai,Phone,Electronics,2,41647.0,15,70799.9,UPI,Cancelled,2025-11-08,70799.9
573,2025-04-07,Ayesha,57.0,Pune,Laptop,Electronics,5,40439.0,15,171865.75,Cash,Processing,2025-04-07,171865.75
574,2025-03-09, Aarav ,31.0,Jaipur,phone,Electronics,7,32452.0,10,204447.6,UPI,Delivered,2025-03-09,204447.6
575,2025-06-28, Rehan ,34.0,Pune,Keyboard,Accessories,5,42188.0,10,189846.0,UPI,Processing,2025-06-28,189846.0
577,2025-05-22,Ayesha,34.0,Delhi,Laptop,Electronics,2,29407.0,5,55873.3,Card,Delivered,2025-05-22,55873.3
578,2025-04-06,Zoya,28.0,Pune,Phone,Electronics,6,46406.0,5,264514.2,UPI,Cancelled,2025-04-06,264514.2
579,2025-08-03,Riya,53.0,Chennai,Laptop,Electronics,5,41264.0,15,175372.0,UPI,Cancelled,2025-08-03,175372.0
580,2025-05-07,Riya,52.0,Bhopal,Keyboard,Accessories,7,31333.0,15,186431.35,Cash,Processing,2025-05-07,186431.35
581,2025-07-04,Zoya,38.0,Pune,Keyboard,Accessories,2,56505.0,5,107359.5,Card,Processing,2025-07-04,107359.5
582,2025-08-28,Ayesha,40.0,Mumbai,Printer,Office,1,25169.0,15,21393.65,UPI,Processing,2025-08-28,21393.65
583,2025-10-10,Ayesha,53.0,Chennai,Printer,Office,4,27923.0,15,94938.2,UPI,Delivered,2025-10-10,94938.2
584,2025-11-28,Ayesha,40.0,Delhi,Phone,Electronics,1,41763.0,0,41763.0,Cash,Cancelled,2025-11-28,41763.0
586,2025-06-21,Ayesha,22.0,Delhi,Keyboard,Accessories,5,21635.0,0,108175.0,UPI,Delivered,2025-06-21,108175.0
587,2025-08-14, Najrin ,36.0,Mumbai,Laptop,Electronics,1,10956.0,0,10956.0,Cash,Cancelled,2025-08-14,10956.0
588,2025-03-18,Ayesha,30.0,Delhi,Printer,Office,2,17786.0,10,32014.8,Cash,Cancelled,2025-03-18,32014.8
589,2025-02-04,Ayesha,22.0,Jaipur,Phone,Electronics,4,40576.0,10,146073.6,UPI,Delivered,2025-02-04,146073.6
590,2025-10-22,Rehan,29.0,Bhopal,Printer,Office,6,36013.0,15,183666.3,Cash,Cancelled,2025-10-22,183666.3
591,2025-03-12,Kabir,33.0,Delhi,Keyboard,Accessories,5,34596.0,0,172980.0,Card,Cancelled,2025-03-12,172980.0
592,2025-06-25,Aarav,59.0,Jaipur,Laptop,Electronics,6,25404.0,10,137181.6,Cash,Processing,2025-06-25,137181.6
593,2025-01-16,Riya,42.0,Jaipur,Printer,Office,5,43986.0,5,208933.5,Card,Processing,2025-01-16,208933.5
594,2025-07-14,Kabir,52.0,Pune,Phone,Electronics,5,19688.0,5,93518.0,Cash,Cancelled,2025-07-14,93518.0
595,2025-10-11,Kabir,29.0,Bhopal,Phone,Electronics,2,10011.0,15,17018.7,UPI,Processing,2025-10-11,17018.7
596,2025-02-28,Rehan,34.0,Pune,Phone,Electronics,5,25568.0,15,108664.0,Cash,Processing,2025-02-28,108664.0
597,2025-05-30,Diya,60.0,Jaipur,Laptop,Electronics,7,48382.0,0,338674.0,Cash,Delivered,2025-05-30,338674.0
599,2025-05-19,Zoya,51.0,Pune,Printer,Office,7,773.0,10,4869.900000000001,Card,Delivered,2025-05-19,4869.900000000001
600,2025-05-24,Aarav,58.0,Mumbai,Laptop,Electronics,5,16477.0,15,70027.25,UPI,Cancelled,2025-05-24,70027.25
601,2025-11-27,Najrin,43.0,Pune,Printer,Office,4,24111.0,5,91621.8,Cash,Cancelled,2025-11-27,91621.8
602,2025-06-11,Kabir,21.0,Jaipur,Keyboard,Accessories,7,39689.0,10,250040.7,UPI,Delivered,2025-06-11,250040.7
603,2025-08-12,Riya,42.0,Bhopal,Laptop,Electronics,3,44708.0,10,120711.6,Card,Cancelled,2025-08-12,120711.6
604,2025-10-01,Najrin,49.0,Pune,Phone,Electronics,4,52750.0,15,179350.0,UPI,Delivered,2025-10-01,179350.0
605,2025-08-26,Aarav,43.0,Delhi,Phone,Electronics,6,47157.0,15,240500.7,Cash,Delivered,2025-08-26,240500.7
607,2025-08-07,Najrin,55.0,Delhi,Keyboard,Accessories,2,49290.0,5,93651.0,Card,Delivered,2025-08-07,93651.0
608,2025-05-22,Ayesha,49.0,Bhopal,Laptop,Electronics,7,51006.0,0,357042.0,UPI,Cancelled,2025-05-22,357042.0
609,2025-05-13,Najrin,35.0,Mumbai,Keyboard,Accessories,2,53078.0,10,95540.4,Cash,Processing,2025-05-13,95540.4
610,2025-06-10,Najrin,59.0,Delhi,Phone,Electronics,4,56785.0,5,215783.0,UPI,Delivered,2025-06-10,215783.0
611,2025-02-10,Ayesha,22.0,Bhopal,Keyboard,Accessories,8,37659.0,10,271144.8,Cash,Processing,2025-02-10,271144.8
612,2025-10-12,Ayesha,45.0,Jaipur,Printer,Office,6,56486.0,10,305024.4,UPI,Delivered,2025-10-12,305024.4
613,2025-08-08,Kabir,20.0,Mumbai,Phone,Electronics,6,22828.0,0,136968.0,UPI,Processing,2025-08-08,136968.0
614,2025-03-04,Rehan,46.0,Mumbai,Laptop,Electronics,3,4008.0,10,10821.6,Cash,Delivered,2025-03-04,10821.6
615,2025-11-24,Rehan,35.0,Delhi,Phone,Electronics,1,3062.0,5,2908.9,Card,Processing,2025-11-24,2908.9
616,2025-03-08,Riya,34.0,Chennai,Keyboard,Accessories,8,17819.0,10,128296.8,UPI,Delivered,2025-03-08,128296.8
617,2025-11-30,Rehan,56.0,Chennai,Keyboard,Accessories,1,9825.0,10,8842.5,Cash,Cancelled,2025-11-30,8842.5
618,2025-12-18,Zoya,55.0,Bhopal,Laptop,Electronics,8,5712.0,15,38841.6,Card,Cancelled,2025-12-18,38841.6
620,2025-06-28,Riya,47.0,Jaipur,Keyboard,Accessories,4,36479.0,0,145916.0,Cash,Cancelled,2025-06-28,145916.0
621,2025-02-08,Zoya,44.0,Mumbai,Laptop,Electronics,1,20132.0,15,17112.2,Card,Cancelled,2025-02-08,17112.2
622,2025-02-22,Kabir,26.0,Mumbai,Laptop,Electronics,8,21068.0,0,168544.0,Card,Delivered,2025-02-22,168544.0
623,2025-04-18,Rehan,47.0,Pune,laptop,Electronics,8,11350.0,5,86260.0,UPI,Delivered,2025-04-18,86260.0
624,2025-11-20,Aarav,32.0,Chennai,Keyboard,Accessories,7,53290.0,15,317075.5,UPI,Delivered,2025-11-20,317075.5
625,2025-01-01,Rehan,20.0,Jaipur,Phone,Electronics,1,16395.0,5,15575.25,UPI,Delivered,2025-01-01,15575.25
626,2025-03-28,Rehan,18.0,Mumbai,Keyboard,Accessories,4,59123.0,0,236492.0,Card,Cancelled,2025-03-28,236492.0
627,2025-09-26,Diya,57.0,Delhi,Laptop,Electronics,7,38632.0,0,270424.0,Cash,Cancelled,2025-09-26,270424.0
628,2025-03-19,Kabir,36.0,Delhi,Printer,Office,3,51067.0,0,153201.0,UPI,Processing,2025-03-19,153201.0
629,2025-06-20,Ayesha,32.0,Mumbai,Phone,Electronics,6,22557.0,15,115040.7,Cash,Cancelled,2025-06-20,115040.7
630,2025-01-05,Zoya,24.0,Jaipur,Laptop,Electronics,2,5876.0,15,9989.2,Card,Processing,2025-01-05,9989.2
631,2025-08-06,Aarav,54.0,Pune,Printer,Office,4,5479.0,0,21916.0,Cash,Processing,2025-08-06,21916.0
632,2025-09-29,Kabir,40.0,Delhi,laptop,Electronics,5,29895.0,0,149475.0,UPI,Processing,2025-09-29,149475.0
634,2025-02-06,Ayesha,43.0,Delhi,Keyboard,Accessories,4,30518.0,15,103761.2,Card,Processing,2025-02-06,103761.2
635,2025-09-05,Najrin,55.0,Bhopal,Keyboard,Accessories,4,56735.0,15,192899.0,Cash,Cancelled,2025-09-05,192899.0
636,2025-09-23,Ayesha,32.0,Pune,Laptop,Electronics,1,40345.0,10,36310.5,Card,Cancelled,2025-09-23,36310.5
637,2025-11-02,Aarav,38.0,Chennai,Printer,Office,2,19544.0,10,35179.2,Cash,Processing,2025-11-02,35179.2
638,2025-05-06,Rehan,26.0,Chennai,Phone,Electronics,4,35831.0,15,121825.4,UPI,Cancelled,2025-05-06,121825.4
639,2025-03-03,Riya,19.0,Pune,phone,Electronics,3,41997.0,10,113391.9,UPI,Cancelled,2025-03-03,113391.9
640,2025-07-27,Rehan,31.0,Pune,Printer,Office,8,32860.0,5,249736.0,Cash,Delivered,2025-07-27,249736.0
641,2025-03-19,Aarav,35.0,Chennai,Keyboard,Accessories,3,2756.0,10,7441.2,Cash,Cancelled,2025-03-19,7441.2
642,2025-05-06,Riya,25.0,Chennai,Laptop,Electronics,6,59787.0,0,358722.0,Card,Processing,2025-05-06,358722.0
644,2025-02-09,Diya,43.0,Chennai,Printer,Office,8,47778.0,15,324890.4,Card,Processing,2025-02-09,324890.4
645,2025-05-22,Riya,36.0,Pune,Phone,Electronics,7,31121.0,15,185169.95,Card,Delivered,2025-05-22,185169.95
646,2025-12-11,Diya,18.0,Bhopal,Keyboard,Accessories,2,21571.0,10,38827.8,UPI,Processing,2025-12-11,38827.8
647,2025-01-14,Zoya,27.0,Jaipur,Phone,Electronics,8,57601.0,0,460808.0,Card,Delivered,2025-01-14,460808.0
648,2025-11-08,Zoya,56.0,Jaipur,keyboard,Accessories,3,25732.0,5,73336.2,Cash,Processing,2025-11-08,73336.2
650,2025-01-08,Zoya,52.0,Delhi,Keyboard,Accessories,4,3037.0,5,11540.6,Card,Processing,2025-01-08,11540.6
651,2025-04-12,Najrin,20.0,Chennai,Keyboard,Accessories,3,36356.0,0,109068.0,Cash,Processing,2025-04-12,109068.0
652,2025-10-10,Zoya,52.0,Mumbai,Keyboard,Accessories,5,11715.0,10,52717.5,UPI,Delivered,2025-10-10,52717.5
653,2025-05-01,Zoya,36.0,Mumbai,Laptop,Electronics,7,10530.0,15,62653.5,Cash,Delivered,2025-05-01,62653.5
654,2025-10-16, Ayesha ,40.0,Bhopal,Laptop,Electronics,3,23701.0,15,60437.55,UPI,Cancelled,2025-10-16,60437.55
655,2025-02-17,Kabir,51.0,Chennai,Phone,Electronics,1,26244.0,15,22307.4,UPI,Cancelled,2025-02-17,22307.4
656,2025-11-04,Ayesha,51.0,Pune,Phone,Electronics,5,38296.0,10,172332.0,UPI,Delivered,2025-11-04,172332.0
657,2025-03-07,Diya,50.0,Delhi,Laptop,Electronics,1,28143.0,0,28143.0,Cash,Cancelled,2025-03-07,28143.0
658,2025-01-09,Aarav,39.0,Mumbai,Keyboard,Accessories,6,48691.0,15,248324.1,UPI,Delivered,2025-01-09,248324.1
659,2025-10-05,Riya,33.0,Bhopal,Phone,Electronics,8,15330.0,10,110376.0,Card,Delivered,2025-10-05,110376.0
660,2025-05-24,Diya,48.0,Delhi,Phone,Electronics,2,59760.0,10,107568.0,Cash,Delivered,2025-05-24,107568.0
661,2025-08-15,Diya,35.0,Mumbai,Phone,Electronics,8,23405.0,0,187240.0,Card,Processing,2025-08-15,187240.0
662,2025-02-25,Ayesha,58.0,Jaipur,Phone,Electronics,7,51226.0,10,322723.8,Card,Cancelled,2025-02-25,322723.8
663,2025-09-15,Riya,49.0,Pune,Printer,Office,3,3669.0,15,9355.95,Card,Processing,2025-09-15,9355.95
664,2025-07-13,Ayesha,49.0,Delhi,Phone,Electronics,7,55989.0,5,372326.85,Card,Cancelled,2025-07-13,372326.85
665,2025-07-01,Najrin,23.0,Chennai,Laptop,Electronics,7,27584.0,0,193088.0,Card,Cancelled,2025-07-01,193088.0
666,2025-06-14,Diya,21.0,Chennai,Keyboard,Accessories,8,3942.0,15,26805.6,UPI,Processing,2025-06-14,26805.6
667,2025-08-24,Diya,49.0,Delhi,Phone,Electronics,4,14614.0,10,52610.4,Card,Processing,2025-08-24,52610.4
668,2025-05-01,Kabir,59.0,Bhopal,Printer,Office,1,58517.0,5,55591.14999999999,Card,Delivered,2025-05-01,55591.14999999999
669,2025-08-15,Aarav,54.0,Jaipur,Keyboard,Accessories,6,54529.0,10,294456.6,UPI,Processing,2025-08-15,294456.6
670,2025-02-17,Zoya,42.0,Pune,Laptop,Electronics,6,52925.0,0,317550.0,Cash,Processing,2025-02-17,317550.0
671,2025-11-30,Zoya,51.0,Pune,Keyboard,Accessories,7,52372.0,10,329943.6,UPI,Delivered,2025-11-30,329943.6
672,2025-10-29,Kabir,37.0,Bhopal,Keyboard,Accessories,3,45675.0,5,130173.75,UPI,Delivered,2025-10-29,130173.75
673,2025-08-03,Diya,47.0,Bhopal,Phone,Electronics,6,29265.0,5,166810.5,Cash,Processing,2025-08-03,166810.5
674,2025-07-20,Rehan,38.0,Jaipur,Phone,Electronics,6,46346.0,0,278076.0,Cash,Delivered,2025-07-20,278076.0
675,2025-05-01,Najrin,27.0,Chennai,Printer,Office,2,9335.0,10,16803.0,Card,Processing,2025-05-01,16803.0
676,2025-04-20,Aarav,60.0,Chennai,Laptop,Electronics,3,24032.0,0,72096.0,Card,Cancelled,2025-04-20,72096.0
677,2025-12-19,Rehan,46.0,Pune,Printer,Office,4,54797.0,5,208228.6,Cash,Cancelled,2025-12-19,208228.6
678,2025-09-02,Riya,36.0,Jaipur,Keyboard,Accessories,5,11469.0,15,48743.25,Cash,Delivered,2025-09-02,48743.25
679,2025-12-10,Riya,27.0,Pune,Laptop,Electronics,7,26752.0,5,177900.8,Cash,Delivered,2025-12-10,177900.8
680,2025-07-20,Kabir,53.0,Bhopal,Printer,Office,6,4551.0,15,23210.1,UPI,Cancelled,2025-07-20,23210.1
682,2025-01-29,Kabir,22.0,Delhi,Keyboard,Accessories,8,29949.0,5,227612.4,Card,Cancelled,2025-01-29,227612.4
683,2025-11-10,Aarav,30.0,Bhopal,Keyboard,Accessories,8,45110.0,5,342836.0,UPI,Delivered,2025-11-10,342836.0
684,2025-07-24,Riya,57.0,Pune,Keyboard,Accessories,5,16306.0,15,69300.5,Card,Processing,2025-07-24,69300.5
686,2025-05-03,Zoya,24.0,Bhopal,Keyboard,Accessories,4,4747.0,15,16139.8,UPI,Delivered,2025-05-03,16139.8
687,2025-10-04,Kabir,55.0,Jaipur,Printer,Office,8,54029.0,0,432232.0,Card,Cancelled,2025-10-04,432232.0
688,2025-01-06,Rehan,30.0,Mumbai,Laptop,Electronics,7,6220.0,10,39186.0,Card,Cancelled,2025-01-06,39186.0
689,2025-09-10,Aarav,26.0,Chennai,Keyboard,Accessories,1,44772.0,5,42533.4,Cash,Delivered,2025-09-10,42533.4
690,2025-03-08,Diya,60.0,Pune,Printer,Office,2,15020.0,15,25534.0,Cash,Cancelled,2025-03-08,25534.0
691,2025-08-13,Diya,36.0,Delhi,Phone,Electronics,3,28508.0,10,76971.6,UPI,Delivered,2025-08-13,76971.6
692,2025-08-14,Zoya,32.0,Bhopal,Printer,Office,4,50460.0,15,171564.0,Card,Delivered,2025-08-14,171564.0
694,2025-07-20,Diya,53.0,Delhi,Laptop,Electronics,4,54705.0,5,207879.0,Cash,Processing,2025-07-20,207879.0
696,2025-09-24,Aarav,30.0,Mumbai,Phone,Electronics,4,25917.0,5,98484.6,Card,Delivered,2025-09-24,98484.6
697,2025-10-25,Ayesha,21.0,Bhopal,Keyboard,Accessories,8,27895.0,10,200844.0,Card,Delivered,2025-10-25,200844.0
698,2025-01-24,Rehan,51.0,Bhopal,Laptop,Electronics,3,39833.0,10,107549.1,UPI,Delivered,2025-01-24,107549.1
699,2025-03-23,Ayesha,39.0,Chennai,Printer,Office,5,51582.0,5,245014.5,UPI,Delivered,2025-03-23,245014.5
700,2025-04-26,Kabir,23.0,Jaipur,Keyboard,Accessories,7,28675.0,15,170616.25,UPI,Cancelled,2025-04-26,170616.25
701,2025-07-11,Riya,26.0,Mumbai,Phone,Electronics,2,22642.0,5,43019.8,UPI,Delivered,2025-07-11,43019.8
703,2025-01-04,Najrin,32.0,Chennai,Keyboard,Accessories,2,42778.0,10,77000.40000000001,Card,Delivered,2025-01-04,77000.40000000001
705,2025-06-03,Najrin,60.0,Pune,Laptop,Electronics,6,54221.0,5,309059.7,Cash,Delivered,2025-06-03,309059.7
706,2025-12-19,Rehan,48.0,Jaipur,Phone,Electronics,1,53865.0,15,45785.25,UPI,Processing,2025-12-19,45785.25
707,2025-11-01,Ayesha,36.0,Chennai,Phone,Electronics,3,8009.0,0,24027.0,UPI,Processing,2025-11-01,24027.0
708,2025-11-16,Diya,45.0,Delhi,Keyboard,Accessories,3,8592.0,15,21909.6,UPI,Delivered,2025-11-16,21909.6
709,2025-12-25,Rehan,35.0,Delhi,Printer,Office,five,3547.0,0,3547.0,Card,Cancelled,2025-12-25,3547.0
711,2025-10-24,Zoya,45.0,Delhi,Printer,Office,7,34567.0,15,205673.65,Card,Processing,2025-10-24,205673.65
712,2025-01-20,Riya,50.0,Jaipur,Phone,Electronics,8,59188.0,5,449828.8,Cash,Processing,2025-01-20,449828.8
713,2025-06-30,Diya,26.0,Jaipur,Keyboard,Accessories,4,33876.0,15,115178.4,Card,Processing,2025-06-30,115178.4
714,2025-05-11,Zoya,49.0,Chennai,Keyboard,Accessories,7,15536.0,15,92439.2,UPI,Processing,2025-05-11,92439.2
715,2025-09-26,Aarav,43.0,Pune,Laptop,Electronics,1,49659.0,0,49659.0,UPI,Cancelled,2025-09-26,49659.0
716,2025-07-18,Zoya,44.0,Jaipur,Phone,Electronics,7,5578.0,15,33189.1,UPI,Cancelled,2025-07-18,33189.1
718,2025-08-28,Kabir,22.0,Chennai,Laptop,Electronics,3,22402.0,10,60485.4,Cash,Processing,2025-08-28,60485.4
719,2025-07-16,Ayesha,29.0,Mumbai,Phone,Electronics,6,53416.0,10,288446.4,Cash,Processing,2025-07-16,288446.4
721,2025-10-01,Najrin,26.0,Chennai,Printer,Office,3,42434.0,0,127302.0,UPI,Delivered,2025-10-01,127302.0
722,2025-12-29, Zoya ,31.0,Jaipur,Printer,Office,3,45372.0,0,136116.0,Card,Processing,2025-12-29,136116.0
723,2025-11-24,Kabir,25.0,Pune,Laptop,Electronics,4,46019.0,15,156464.6,Cash,Cancelled,2025-11-24,156464.6
724,2025-09-20,Rehan,36.0,Mumbai,Phone,Electronics,4,52986.0,0,211944.0,Cash,Processing,2025-09-20,211944.0
725,2025-11-12,Ayesha,47.0,Pune,Phone,Electronics,1,59621.0,10,53658.9,UPI,Cancelled,2025-11-12,53658.9
726,2025-04-08,Ayesha,45.0,Bhopal,Printer,Office,five,18980.0,5,54093.0,UPI,Delivered,2025-04-08,54093.0
727,2025-01-24,Zoya,30.0,Chennai,Laptop,Electronics,2,58353.0,10,105035.4,Cash,Processing,2025-01-24,105035.4
728,2025-03-15,Riya,19.0,Pune,Keyboard,Accessories,4,51794.0,0,207176.0,Cash,Delivered,2025-03-15,207176.0
731,2025-11-03,Aarav,57.0,Bhopal,Laptop,Electronics,2,34554.0,10,62197.2,Card,Cancelled,2025-11-03,62197.2
732,2025-01-19,Aarav,59.0,Mumbai,Phone,Electronics,5,37875.0,10,170437.5,Card,Processing,2025-01-19,170437.5
733,2025-06-08,Kabir,59.0,Chennai,Keyboard,Accessories,3,28827.0,0,86481.0,Cash,Delivered,2025-06-08,86481.0
735,2025-02-26,Rehan,56.0,Bhopal,Phone,Electronics,3,47631.0,5,135748.35,Cash,Cancelled,2025-02-26,135748.35
737,2025-03-08,Ayesha,59.0,Pune,Laptop,Electronics,8,11746.0,15,79872.8,Cash,Processing,2025-03-08,79872.8
738,2025-11-24,Najrin,49.0,Chennai,Phone,Electronics,3,2017.0,15,5143.349999999999,Cash,Processing,2025-11-24,5143.349999999999
